step,time_s,lin_vel_x,lin_vel_y,lin_vel_z,ang_vel_x,ang_vel_y,ang_vel_z,roll,pitch,lon_flap,lat_flap,pos_err_y,norm_state_0,norm_state_1,norm_state_2,norm_state_3,norm_state_4,norm_state_5,norm_state_6,norm_state_7,norm_state_8,norm_state_9,norm_state_10,collective,lateral_cyclic,longitudinal_cyclic,tail_rotor_cyclic
74,1.2499995,0.033881903,-0.034580924,0.27618733,0.044506144,0.010813663,0.007432858,-0.002860551,0.027585741,-0.0003413097,0.00932679,0.06635048,0.033868942,-0.034567147,0.2693727,0.088777944,0.021623954,0.014864621,-0.0047675483,0.045943864,-0.0006826193,0.018651418,0.06625329,0.9761595,-0.110975206,0.026867121,0.9862204
75,1.2666662,0.034452572,0.042046838,0.25921294,0.050983086,-0.0038354245,0.007500579,-0.002737399,0.028435273,0.0013596549,-0.00050650723,0.066926576,0.03443895,0.042022076,0.25355923,0.10161425,-0.0076706987,0.015000033,-0.0045622997,0.04735667,0.0027193031,-0.0010130141,0.06682683,0.23634262,0.26207134,0.051687866,0.76977384
76,1.2833328,0.034667242,0.11586847,0.24490252,0.050631344,-0.01858549,0.007230807,-0.0026258915,0.029278288,0.0038819565,0.013139947,0.068735875,0.034653362,0.11535271,0.240121,0.10091798,-0.03715387,0.0144606065,-0.0043764575,0.04875845,0.007763757,0.026273847,0.06862783,-0.9388739,-0.15563369,0.029106142,-0.08380102
77,1.2999995,0.034711104,0.10103651,0.23280603,0.059756313,-0.046273727,0.006460578,-0.0025412617,0.030272229,0.0043682638,-0.0004734425,0.07030013,0.03469717,0.100694105,0.22868933,0.11894685,-0.092284136,0.012920437,-0.004235411,0.050410945,0.008736305,-0.0009468847,0.07018455,-0.8539611,0.06944903,-0.037814785,-0.75946134
78,1.3166661,0.035248056,-0.054660354,0.2393956,0.05942753,-0.039901145,0.0055938587,-0.002468574,0.03126102,0.0010284164,0.002482043,0.06926341,0.035233464,-0.054605983,0.2349248,0.11829853,-0.07963332,0.011187251,-0.0041142665,0.052054603,0.00205683,0.0049640452,0.06915286,0.99113536,-0.42523795,-0.10571544,0.7643761
79,1.3333328,0.035545103,-0.20014653,0.25927603,0.06115117,0.016197365,0.005389808,-0.0023702427,0.032280844,-0.004984447,-0.02256798,0.065788515,0.035530142,-0.19751613,0.25361827,0.121696174,0.0323834,0.010779199,-0.003950384,0.05374955,-0.009968563,-0.045105334,0.065693766,0.9999891,0.12680618,0.036503628,0.99959856
80,1.3499994,0.037031274,-0.12452379,0.2553403,0.045478955,0.018146675,0.006378786,-0.0022541054,0.033039518,-0.0013242017,-0.009338755,0.06357229,0.037014358,-0.12388413,0.24993202,0.0907079,0.036277425,0.01275688,-0.0037568244,0.05501027,-0.002648397,-0.018675338,0.063486785,0.9995594,0.28418058,0.008116634,0.99810433
81,1.3666661,0.037697364,-0.04787106,0.24378493,0.038993713,0.0034556754,0.006641524,-0.0021415388,0.03368953,-0.0003558182,0.008470835,0.06263669,0.037679516,-0.047834527,0.23906758,0.0778297,0.006911241,0.013282266,-0.003569216,0.056090277,-0.00071163627,0.01694005,0.0625549,0.9796034,-0.09563943,0.029108375,0.9791562
82,1.3833327,0.03817781,0.028745774,0.22803327,0.044876233,-0.011145748,0.006712123,-0.0020360532,0.03443707,0.0014591081,-0.00015451945,0.06298335,0.038159274,0.02873786,0.22416128,0.08951224,-0.022287805,0.013423439,-0.0033934088,0.057332173,0.0029182078,-0.0003090389,0.0629002,0.31358075,0.24618678,0.049592488,0.6698084
83,1.3999994,0.038265288,0.10296443,0.2147708,0.044768926,-0.025236517,0.0064226175,-0.0019437084,0.035182383,0.0038222698,0.012610958,0.06457121,0.038246624,0.1026021,0.21152839,0.08929934,-0.050430216,0.012844528,-0.0032395024,0.05857019,0.0076443907,0.025216568,0.064481616,-0.9283352,-0.14555375,0.030718703,-0.28139237
84,1.416666,0.038137317,0.097373575,0.2055353,0.053526543,-0.043024156,0.0056642303,-0.0018749244,0.036073115,0.0044021434,-0.00018204655,0.06606831,0.03811884,0.09706698,0.20268911,0.106645994,-0.08583657,0.011327976,-0.0031248636,0.060049523,0.00880406,-0.00036409308,0.06597234,-0.8992348,0.060927253,-0.02494506,-0.7442162
85,1.4333327,0.03848146,-0.057072695,0.21687552,0.053400118,-0.022269208,0.004790789,-0.0018086972,0.03696243,0.0017421369,0.0023168004,0.06498301,0.038462475,-0.057010807,0.21353805,0.10639601,-0.04450899,0.009581285,-0.0030144863,0.061526235,0.0034842596,0.0046335678,0.064891696,0.98434365,-0.45332906,-0.10757852,0.9105615
86,1.4499993,0.0386127,-0.20800059,0.2374068,0.055009004,0.032240488,0.0044451277,-0.0017145548,0.037880193,-0.0046113953,-0.024115449,0.061367877,0.038593523,-0.20505194,0.23304488,0.10957626,0.064391755,0.008890022,-0.0028575836,0.063049905,-0.009222529,-0.048193533,0.061290957,0.9999862,0.13343726,0.0338398,0.999855
87,1.466666,0.03988743,-0.1332054,0.23191838,0.038262162,0.02331784,0.005360085,-0.0016104077,0.03851854,-0.0012303852,-0.0099197235,0.058999516,0.039866287,-0.1324231,0.22784793,0.0763753,0.0466019,0.010719759,-0.0026840062,0.06410951,-0.0024607654,-0.019836845,0.058931153,0.99952024,0.31458715,0.008842626,0.9985783
88,1.4833326,0.04040819,-0.05656346,0.22139378,0.031373464,0.008608168,0.0056042084,-0.0015114695,0.039041642,-0.0002689052,0.009861285,0.057912473,0.04038621,-0.056503214,0.2178461,0.06266471,0.017214635,0.0112079475,-0.0025191105,0.06497772,-0.0005378103,0.019720012,0.057847816,0.9780078,-0.1344769,0.02840589,0.98506606
89,1.4999993,0.04074193,0.020041468,0.20618512,0.03822158,-0.006029243,0.005657563,-0.0014211704,0.039678518,0.0014628675,-0.0012115985,0.058108952,0.040719405,0.020038785,0.20331216,0.07629461,-0.012057901,0.011314644,-0.002368613,0.06603463,0.0029257266,-0.0024231924,0.058043636,0.28800428,0.28107685,0.053876247,0.7348415
90,1.5166659,0.04070208,0.094061404,0.19393538,0.03738019,-0.020616315,0.0053673107,-0.0013454979,0.040301044,0.004041534,0.013915412,0.059544228,0.04067962,0.09378498,0.19154005,0.07462141,-0.04120928,0.010734209,-0.0022424927,0.06706757,0.008082892,0.027823642,0.059473958,-0.9301316,-0.18549691,0.027715884,-0.15014853
91,1.5333326,0.04043924,0.08539758,0.18413955,0.047043674,-0.044002127,0.004565419,-0.0012993088,0.04108413,0.0043703574,-0.0013615778,0.060839392,0.040417213,0.08519059,0.18208617,0.09381069,-0.08777776,0.009130585,-0.0021655113,0.06836673,0.008740492,-0.0027231488,0.06076444,-0.8756335,0.09714444,-0.030358847,-0.7745032
92,1.5499992,0.04071619,-0.06927618,0.19377801,0.046098128,-0.032759696,0.0036982847,-0.0012603657,0.041851737,0.0014060093,0.0036081998,0.05954982,0.040693704,-0.069165565,0.19138844,0.09193591,-0.0654258,0.0073964344,-0.0021006064,0.06963999,0.0028120112,0.0072162743,0.059479527,0.98907775,-0.48087245,-0.116100825,0.81570446
93,1.5666659,0.040801644,-0.21738605,0.21564494,0.04860383,0.02418379,0.0034193152,-0.0011863767,0.04266229,-0.005325644,-0.024627138,0.055775926,0.040779017,-0.21402524,0.21236327,0.09690263,0.048329897,0.006838524,-0.001977292,0.07098422,-0.010650885,-0.049214486,0.055718157,0.99998873,0.13272703,0.043995097,0.9997116
94,1.5833325,0.042175245,-0.14202774,0.21288663,0.03150165,0.022329805,0.0044759917,-0.0010958177,0.043187737,-0.0011807983,-0.010197675,0.053257048,0.042150255,-0.1410804,0.20972782,0.06292007,0.044629943,0.008951744,-0.0018263607,0.07185551,-0.0023615921,-0.020392522,0.053206753,0.9995824,0.30911893,0.00613494,0.9982454
95,1.5999992,0.042606175,-0.06538707,0.20319009,0.024419934,0.00763062,0.0047102766,-0.0010118096,0.04359486,-0.00039778964,0.009487042,0.052019995,0.042580415,-0.06529404,0.2004392,0.048801072,0.015260056,0.009420275,-0.0016863475,0.07253051,-0.0007955791,0.018971808,0.051973123,0.98118585,-0.12467636,0.029102212,0.98136896
96,1.6166658,0.04288949,0.0112225525,0.18882655,0.03100816,-0.006980026,0.0047892034,-0.0009371169,0.044111554,0.001397867,-0.00081269816,0.052067406,0.042863213,0.011222081,0.18661387,0.061936937,-0.013959145,0.009578113,-0.0015618602,0.07338708,0.0027957268,-0.0016253949,0.052020404,0.36522725,0.27050412,0.05280692,0.6812252
97,1.6333325,0.042779397,0.085623235,0.17729111,0.03044378,-0.021162838,0.004511849,-0.00087759766,0.044618633,0.0039241095,0.013727068,0.05336062,0.04275332,0.0854146,0.17545663,0.06081243,-0.042300418,0.009023453,-0.0014626617,0.07422761,0.007848058,0.02744724,0.05331003,-0.9174454,-0.17894784,0.02782169,-0.2512336
98,1.6499991,0.042392775,0.08621486,0.16914527,0.039976466,-0.037949327,0.0037332564,-0.00084385293,0.045284368,0.004281545,-0.0010151258,0.054667845,0.0423674,0.08600189,0.16755043,0.079783,-0.07575325,0.007466374,-0.0014064206,0.07533096,0.008562881,-0.0020302488,0.054613452,-0.91161954,0.098421924,-0.016834248,-0.75994074
99,1.6666658,0.042543184,-0.06693831,0.18141083,0.039271515,-0.019284492,0.0028837426,-0.0008104854,0.04593862,0.0020710016,0.004030025,0.05341396,0.042517535,-0.06683851,0.17944662,0.07838192,-0.03854987,0.0057674213,-0.0013508081,0.07641511,0.0041419794,0.008059876,0.053363223,0.9821035,-0.50457394,-0.121883325,0.8907782
100,1.6833324,0.042521458,-0.21936402,0.20366266,0.042070147,0.03624676,0.0024728305,-0.0007413128,0.046640255,-0.0052004675,-0.025524415,0.04960309,0.04249585,-0.2159118,0.20089273,0.083942294,0.0723668,0.0049456204,-0.0012355207,0.07757756,-0.01040056,-0.051004533,0.049562447,0.9999859,0.13406393,0.04145373,0.9998295
101,1.6999991,0.043773912,-0.14484265,0.20029172,0.024344852,0.028659353,0.0035046663,-0.00066052395,0.047046337,-0.0012499094,-0.010622161,0.047034245,0.043745976,-0.14383818,0.19765566,0.048651263,0.057256017,0.0070092175,-0.0011008728,0.07825026,-0.0024998137,-0.021241127,0.046999592,0.99952674,0.33289087,0.0071183136,0.9984757
102,1.7166657,0.044132587,-0.068202,0.19132178,0.016968353,0.013951517,0.0037526654,-0.0005870071,0.04732928,-0.00040748552,0.010619429,0.045747526,0.044103958,-0.068096444,0.18902108,0.03392368,0.027895793,0.0075051896,-0.0009783447,0.07871892,-0.0008149709,0.021235665,0.045715638,0.9788744,-0.15165013,0.02750019,0.9844579
103,1.7333324,0.044328563,0.008403563,0.17729867,0.024342956,-0.0006782005,0.0038335163,-0.00052366353,0.047735,0.0012876622,-0.0013982253,0.045746036,0.04429955,0.0084033655,0.17546394,0.048647482,-0.0013564002,0.007666882,-0.0008727723,0.0793909,0.0025753188,-0.0027964434,0.04571415,0.32047063,0.29482713,0.056451086,0.7166128
104,1.749999,0.04415559,0.08252977,0.16644889,0.023371963,-0.015183988,0.0035780272,-0.0004761776,0.048124395,0.0040320703,0.0147725465,0.046986137,0.044126917,0.0823429,0.16492857,0.04670991,-0.030358644,0.0071559325,-0.00079362915,0.08003577,0.0080639655,0.029536499,0.04695159,-0.9226121,-0.20589933,0.024402838,-0.17303304
105,1.7666657,0.04369385,0.077759326,0.15811703,0.03363068,-0.036117055,0.0027780142,-0.00045904977,0.04868463,0.0041528787,-0.0016645053,0.048152007,0.04366607,0.07760298,0.15681238,0.067160115,-0.07210874,0.005555971,-0.0007650827,0.08096344,0.008305566,-0.0033289983,0.048114825,-0.88546824,0.11492635,-0.022663139,-0.7748335
106,1.7833323,0.043793127,-0.07601358,0.16943298,0.03247477,-0.023156142,0.0019540298,-0.0004454038,0.04922568,0.001648281,0.004599442,0.04674737,0.043765154,-0.07586751,0.16783005,0.06485837,-0.046279203,0.0039080395,-0.0007423395,0.081859216,0.0032965501,0.009198624,0.04671335,0.9878284,-0.5152036,-0.12580088,0.8333119
107,1.799999,0.043728966,-0.22530673,0.19246599,0.035668828,0.033707358,0.0016269902,-0.0003904553,0.049820397,-0.005719426,-0.025607564,0.04283689,0.043701116,-0.22157016,0.19012417,0.07121689,0.06731278,0.003253969,-0.0006507587,0.08284369,-0.011438353,-0.051170394,0.04281071,0.9999886,0.13180447,0.047563966,0.99973553
108,1.8166656,0.045051575,-0.15009804,0.19074433,0.0178858,0.030525286,0.0027617994,-0.00031898727,0.050118674,-0.0012849211,-0.0106952395,0.040178895,0.04502112,-0.1489809,0.1884642,0.03575635,0.060974836,0.0055235424,-0.0005316454,0.08333738,-0.0025698366,-0.021387218,0.04015729,0.9996,0.33092904,0.0056283474,0.99823457
109,1.8333323,0.045359902,-0.073454574,0.18229014,0.010458552,0.015824357,0.0030167438,-0.0002554586,0.050293047,-0.00052530394,0.010570394,0.038803272,0.04532882,-0.07332275,0.18029746,0.020914055,0.031638153,0.0060334145,-0.0004257643,0.08362598,-0.0010506075,0.021137638,0.038783807,0.9824668,-0.14695191,0.027007597,0.9819714
110,1.849999,0.045524225,0.0031619556,0.16877069,0.017799105,0.0012152622,0.0031209707,-0.00020242314,0.050589707,0.0011678478,-0.0010659397,0.03871351,0.0454928,0.0031619451,0.16718633,0.035583183,0.0024305196,0.0062418603,-0.0003373719,0.08411693,0.0023356914,-0.002131876,0.03869418,0.40811232,0.29006556,0.056375153,0.68114275
111,1.8666656,0.045317665,0.07772231,0.15836753,0.017058872,-0.012956014,0.0028892553,-0.00016523564,0.050873987,0.003934066,0.014845813,0.03987286,0.045286667,0.077566184,0.1570567,0.03410451,-0.02590623,0.0057784463,-0.00027539273,0.084587365,0.00786797,0.029682903,0.03985174,-0.90682936,-0.20312954,0.023439465,-0.23465766
112,1.8833323,0.04475447,0.08346056,0.15100953,0.027368464,-0.028192613,0.0021086861,-0.00015412699,0.051330056,0.004021661,-0.001358293,0.04113279,0.044724613,0.083267316,0.14987203,0.054682326,-0.056325547,0.004217347,-0.0002568783,0.08534199,0.008043149,-0.0027165792,0.041109607,-0.92176104,0.12627132,-0.0069028535,-0.75896466
113,1.8999989,0.044762243,-0.06841789,0.1639398,0.026425203,-0.010631165,0.0013107372,-0.00014142688,0.051770452,0.0024092374,0.0055312165,0.039852522,0.04473237,-0.06831133,0.16248673,0.052801255,-0.021259125,0.0026214684,-0.00023571146,0.0860706,0.0048184376,0.011061981,0.039831437,0.9792027,-0.54014194,-0.13374694,0.8820526
114,1.9166656,0.04462019,-0.22206004,0.18708082,0.030266326,0.04473995,0.0008327154,-0.00008872479,0.052274972,-0.005644056,-0.026240738,0.03599359,0.0445906,-0.21848065,0.18492839,0.060458824,0.089241855,0.0016654293,-0.00014787464,0.086905174,-0.011287632,-0.052433345,0.035978056,0.99998516,0.13033243,0.045548283,0.9998097
115,1.9333322,0.04585285,-0.14788407,0.18493676,0.012043592,0.03765919,0.0019525667,-0.00002327902,0.05247574,-0.0013568238,-0.011113679,0.033370562,0.045820743,-0.14681536,0.18285683,0.024082527,0.07517628,0.0039051136,-0.000038798367,0.08723725,-0.002713641,-0.022223698,0.03335818,0.9995201,0.352969,0.006817593,0.99836063
116,1.9499989,0.046111606,-0.07123968,0.17696396,0.0043257605,0.022952758,0.0022217785,0.00003385712,0.05254783,-0.0005229496,0.0115902405,0.032029986,0.04607895,-0.071119405,0.17513952,0.008651305,0.045873296,0.0044435277,0.00005642853,0.08735648,-0.0010458989,0.02317633,0.032019038,0.97900015,-0.16850854,0.025035335,0.9839332
117,1.9666655,0.046208926,0.005370409,0.16357087,0.012374541,0.00833108,0.0023255385,0.00007993404,0.05275406,0.0010483509,-0.0014532628,0.03197568,0.046176065,0.0053703575,0.16212751,0.02474403,0.016660618,0.0046510436,0.0001332234,0.087697566,0.0020966989,-0.0029065174,0.031964786,0.33317572,0.31034994,0.06001642,0.70473194
118,1.9833322,0.045965698,0.07951806,0.15358657,0.01136533,-0.0061313384,0.0021175323,0.00010982177,0.052943494,0.004038181,0.015783723,0.03316375,0.04593335,0.07935088,0.15239021,0.022726746,-0.012262062,0.0042350395,0.00018303627,0.088010855,0.008076186,0.031556964,0.033151597,-0.9182357,-0.22424966,0.019836685,-0.17662011
119,1.9999988,0.04536684,0.07627713,0.1461072,0.02232625,-0.025757184,0.0013163055,0.00010893314,0.053315643,0.0038830067,-0.0017844476,0.034303542,0.04533574,0.07612954,0.14507633,0.044622846,-0.05146885,0.002632605,0.00018155522,0.08862626,0.0077658575,-0.00356888,0.034290094,-0.88725924,0.12929553,-0.015980106,-0.7681961
120,2.0166655,0.04534328,-0.076967694,0.15824294,0.021087049,-0.012498935,0.0005458679,0.00010687925,0.053667124,0.0018047527,0.0054925904,0.0328812,0.04531223,-0.07681607,0.1569352,0.04214911,-0.024992663,0.0010917353,0.00017813208,0.08920743,0.0036094899,0.010984739,0.032869354,0.98761344,-0.53852797,-0.13294674,0.8406932
121,2.033332,0.04516786,-0.22647616,0.18183023,0.02490135,0.043865766,0.00018778187,0.00014943731,0.05408205,-0.006026629,-0.026089616,0.028948413,0.045137167,-0.2226819,0.17985247,0.049761564,0.087507136,0.00037556372,0.00024906217,0.08989343,-0.012052674,-0.05213193,0.02894033,0.9999889,0.13049962,0.051049728,0.99973214
122,2.0499988,0.046454985,-0.1512925,0.18075645,0.006783555,0.040140253,0.001383541,0.00020875197,0.054194994,-0.001328466,-0.010912972,0.026267547,0.046421595,-0.15014865,0.17881323,0.013566277,0.08010848,0.002767075,0.00034791994,0.09008015,-0.0026569257,-0.021822479,0.026261507,0.9996216,0.34767702,0.004518776,0.99814117
123,2.0666654,0.046664026,-0.07464734,0.17301346,-0.00079489936,0.025439594,0.0016471255,0.00025920212,0.054181647,-0.0006387477,0.011524169,0.024869293,0.046630185,-0.074508995,0.17130758,-0.0015897973,0.05083533,0.003294239,0.0004320035,0.09005808,-0.0012774947,0.023044256,0.024864167,0.98370194,-0.16186388,0.024807667,0.9817007
124,2.083332,0.046746034,0.0019751028,0.15990967,0.0072079967,0.010838188,0.0017738608,0.00029857588,0.05430173,0.0009470945,-0.0010491982,0.024757743,0.046712015,0.0019751003,0.15856044,0.014414995,0.021672983,0.0035477066,0.0004976264,0.090256594,0.0018941868,-0.0020983934,0.024752686,0.44598812,0.30478576,0.05944486,0.6751374
125,2.0999987,0.046482306,0.076687425,0.15013438,0.006479386,-0.0032603214,0.0015859449,0.00032205344,0.05440974,0.0039284504,0.015838658,0.025898146,0.046448857,0.076537445,0.14901644,0.012958046,-0.0065205507,0.003171879,0.00053675566,0.09043513,0.007856739,0.031666726,0.025892356,-0.896849,-0.21938828,0.018993419,-0.22693971
126,2.1166654,0.045789853,0.086970136,0.14325012,0.017478459,-0.016679026,0.0008064907,0.00032031917,0.054701127,0.0037529538,-0.0014000274,0.02721519,0.04575788,0.08675152,0.14227824,0.034942687,-0.033345684,0.00161298,0.0005338652,0.09091679,0.0075057666,-0.0028000476,0.027208474,-0.9310331,0.14697358,0.0032484715,-0.74927455
127,2.133332,0.04569004,-0.063710965,0.15657955,0.016506214,0.00041947735,0.00006185699,0.0003217392,0.054976236,0.0027588373,0.006799996,0.026011793,0.045658275,-0.0636249,0.15531234,0.03300044,0.0008389545,0.00012371398,0.0005362319,0.09137149,0.0055176187,0.013599154,0.026005927,0.97538775,-0.56571597,-0.14221337,0.88198835
128,2.1499987,0.045451526,-0.21846628,0.18002644,0.021228435,0.055012453,-0.0004855313,0.0003642728,0.05532972,-0.0058886856,-0.026616402,0.022210607,0.04542025,-0.21505576,0.17810647,0.042431377,0.10958308,-0.0009710623,0.00060712127,0.09195569,-0.011776826,-0.05318258,0.022206957,0.9999841,0.1256762,0.04904085,0.99979746
129,2.1666653,0.04664281,-0.14474873,0.1784441,0.0027448179,0.04777234,0.0006828583,0.0004197718,0.05537516,-0.0013551689,-0.011471606,0.019637547,0.046609014,-0.1437462,0.1765739,0.005489581,0.095255,0.0013657158,0.00069961953,0.09203078,-0.002710331,-0.022939187,0.019635024,0.999502,0.37240317,0.006034629,0.998245
130,2.183332,0.046803914,-0.06810566,0.17102733,-0.0052215755,0.033066746,0.0009517411,0.00046615727,0.055287886,-0.0005857975,0.012566096,0.018347036,0.046769768,-0.068000555,0.16937909,-0.010442771,0.066037245,0.0019034799,0.00077692856,0.09188655,-0.0011715944,0.025126902,0.018344978,0.97834545,-0.18315041,0.022368127,0.9835195
131,2.1999986,0.046819903,0.0085029,0.15785809,0.003504881,0.018452652,0.0010679716,0.0005009877,0.05534615,0.0008383208,-0.0014352612,0.018343385,0.046785723,0.008502695,0.1565598,0.007009647,0.03688856,0.00213594,0.0008349793,0.09198284,0.0016766401,-0.0028705145,0.018341329,0.32417536,0.32558316,0.06338349,0.6977955
132,2.2166653,0.046530772,0.08257301,0.14831953,0.0025081718,0.0039920164,0.00090163806,0.00051970384,0.055387925,0.0040576574,0.016776783,0.019581046,0.04649722,0.08238585,0.1472414,0.0050163018,0.007983863,0.0018032742,0.0008661728,0.09205188,0.008115137,0.03354098,0.019578544,-0.91802526,-0.2396917,0.015055949,-0.16877572
133,2.233332,0.04583843,0.07825469,0.14124918,0.014158717,-0.015449024,0.0000965473,0.00050701346,0.055624038,0.0036146208,-0.0018100794,0.02075278,0.045806352,0.07809535,0.14031725,0.028309869,-0.030888218,0.0001930946,0.0008450222,0.09244204,0.007229116,-0.003620143,0.020749802,-0.88024265,0.13834164,-0.01208476,-0.7596033
134,2.2499986,0.04572806,-0.07496605,0.15360725,0.012901719,-0.002756619,-0.00062063907,0.00049411244,0.055839095,0.0018138224,0.0061061,0.019362789,0.045696214,-0.074825935,0.15241042,0.025797712,-0.005513182,-0.0012412776,0.00082352053,0.0927974,0.003627629,0.012211593,0.01936037,0.9886951,-0.55234224,-0.1360492,0.84158415
135,2.2666652,0.04546831,-0.22363788,0.17734717,0.017142065,0.053059366,-0.0009805246,0.000527336,0.056124337,-0.00620953,-0.026293974,0.015475955,0.045437004,-0.21998265,0.17551096,0.034270704,0.105722174,-0.0019610466,0.000878893,0.093268685,-0.012418421,-0.052539524,0.015474719,0.99998975,0.13023208,0.055630203,0.99971324
136,2.2833319,0.046716813,-0.14832908,0.17662889,-0.0011176388,0.049316008,0.000251526,0.0005776985,0.05610526,-0.0012225825,-0.010936414,0.012843066,0.046682857,-0.14725074,0.17481472,-0.0022352738,0.09831341,0.00050305197,0.00096283056,0.09323717,-0.0024451602,-0.02186934,0.01284236,0.9996516,0.35899845,0.0018040518,0.99800545
137,2.2999985,0.046817508,-0.071687974,0.16920127,-0.008712374,0.034616757,0.0004941018,0.0006182905,0.05595971,-0.0007336314,0.012259149,0.011492893,0.04678333,-0.07156542,0.16760486,-0.017422983,0.069123104,0.0009882032,0.0010304837,0.092996694,-0.0014672617,0.024513386,0.011492387,0.9850686,-0.17009172,0.023138594,0.9809536
138,2.3166652,0.046840437,0.004935217,0.15622129,-0.00019907381,0.020026468,0.000639664,0.00064764835,0.05595618,0.00077168137,-0.0008704085,0.011429907,0.04680621,0.004935177,0.1549627,-0.0003981476,0.04003153,0.0012793273,0.0010794135,0.09299085,0.0015433615,-0.0017408152,0.0114294095,0.48365036,0.31485206,0.06109211,0.66590977
